,user_id,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,location,default_profile,default_profile_image,profile_banner_url,profile_image_url_https,verified,timestamp,Alvo,age,size_description,in_following_followers,size_sname,size_name,in_number_sname
2689,2886504237,877,50,161,443,0,1,1,1,1,1,1,1,2014-11-21 06:03:03,0,161,8,3.22,10,1,0.0
2690,87041753,35142,663,500,3851,5,1,1,1,1,1,1,1,2009-11-02 23:08:57,0,2006,45,0.7541478129713424,13,1,0.0
2691,3080168171,63,28,172,8,0,1,1,1,1,1,1,1,2015-03-08 21:01:26,0,54,3,6.142857142857143,15,1,0.0
2692,1552229736,6576,535,289,24072,0,1,1,1,1,1,1,1,2013-06-28 07:07:29,0,673,0,0.5401869158878505,13,1,0.0
2693,434269508,14280,603,432,3920,1,1,1,1,1,1,1,1,2011-12-11 18:01:18,0,1237,12,0.7164179104477612,6,1,0.0
2694,2192700734,763,539,420,10192,0,1,1,1,1,1,1,1,2013-11-13 19:06:48,0,533,89,0.7792207792207793,10,1,0.0
2695,16496132,91498,3521,987,53631,28,1,1,1,1,1,1,1,2008-09-28 08:52:56,0,2406,48,0.2803180914512923,12,1,0.0
2696,1023411036,16488,323,217,22500,1,1,1,1,1,1,1,1,2012-12-20 04:27:30,0,862,39,0.6718266253869969,11,1,0.0
2697,751950187,13241,151,132,4828,1,1,1,1,1,1,1,1,2012-08-11 23:40:22,0,992,33,0.8741721854304636,12,1,0.0
2698,1895160985,3896,152,117,8064,1,1,1,1,1,1,1,1,2013-09-22 23:21:32,0,585,53,0.7697368421052632,11,1,0.0
2699,735779108,1228,141,218,1514,0,1,1,1,1,1,1,1,2012-08-04 02:22:38,0,1000,70,1.5460992907801419,15,1,0.0
2700,566576689,6569,391,147,9136,0,1,1,1,1,1,1,1,2012-04-29 20:54:42,0,1096,33,0.37595907928388744,12,1,0.0
2701,33621311,4524,976,647,3978,78,1,1,1,1,1,1,1,2009-04-20 21:01:57,0,2201,57,0.6629098360655737,13,1,0.0
2702,14969657,4028,138,737,101,5,1,1,1,1,1,1,1,2008-06-01 08:28:16,0,2525,140,5.340579710144928,11,1,0.0
2703,840460058,21,27,70,17,0,1,1,1,1,1,1,1,2012-09-22 23:17:39,0,950,0,2.5925925925925926,15,1,0.0
2704,309461019,2183,188,148,922,1,1,1,1,1,1,1,1,2011-06-02 05:53:29,0,1429,0,0.7872340425531915,14,1,0.0
2705,2864310303,715,102,52,276,0,1,1,1,1,1,1,1,2014-11-06 20:40:46,0,176,20,0.5098039215686274,10,1,0.0
2706,58394645,530,72,81,168,0,1,1,1,1,1,1,1,2009-07-20 06:59:26,0,2111,0,1.125,13,1,0.0
2707,2310860028,605,154,270,920,0,1,1,1,1,1,1,1,2014-01-26 00:26:46,0,460,6,1.7532467532467533,13,1,0.0
2708,307710043,69900,10116,8581,26604,77,1,1,1,1,1,1,1,2011-05-30 06:35:46,0,1432,15,0.8482601818900751,13,1,0.0
2709,1689431460,7236,289,515,4838,2,1,1,1,1,1,1,1,2013-08-22 01:18:33,0,617,27,1.782006920415225,13,1,0.0
2710,595584728,58602,194,136,1512,4,1,1,1,1,1,1,1,2012-05-31 17:43:22,0,1064,30,0.7010309278350515,9,1,0.0
2711,812919140,9,4,109,15,0,1,1,1,1,1,1,1,2012-09-09 13:16:21,0,964,7,27.25,13,1,0.0
2712,965320657,8632,123,36,707,4,1,1,1,1,1,1,1,2012-11-23 02:56:58,0,889,23,0.2926829268292683,9,1,0.0
2713,51746937,1506,274,482,89,5,1,1,1,1,1,1,1,2009-06-28 16:51:49,0,2133,157,1.7591240875912408,14,1,0.0
2714,839648852,6540,448,409,298,0,1,1,1,1,1,1,1,2012-09-22 14:17:02,0,951,30,0.9129464285714286,11,1,0.0
2715,26967415,567,196,298,128,4,1,1,1,1,1,1,1,2009-03-27 08:25:14,0,2226,66,1.5204081632653061,11,1,0.0
2716,17608721,1307,118,399,241,1,1,1,1,1,1,1,1,2008-11-25 03:05:46,0,2348,98,3.3813559322033897,7,1,0.0
2717,268315167,86,19,119,15,0,1,1,1,1,1,1,1,2011-03-18 15:38:42,0,1505,23,6.2631578947368425,15,1,0.0
2718,393792392,8328,552,532,18965,0,1,1,1,1,1,1,1,2011-10-19 04:36:23,0,1290,24,0.9637681159420289,13,1,0.0
2719,621808223,13138,272,283,1042,0,1,1,1,1,1,1,1,2012-06-29 13:14:02,0,1036,84,1.0404411764705883,14,1,0.0
2720,45550569,23130,1999,184,402,41,1,1,1,1,1,1,1,2009-06-08 14:05:59,0,2152,122,0.09204602301150576,13,1,0.0
2721,2367193466,6876,191,267,2284,1,1,1,1,1,1,1,1,2014-03-01 16:05:21,0,426,46,1.3979057591623036,12,1,0.0
2722,54316606,904,183,474,3,10,1,1,1,1,1,1,1,2009-07-06 22:08:32,0,2124,62,2.5901639344262297,13,1,0.0
2723,928613839,15242,246,222,3196,3,1,1,1,1,1,1,1,2012-11-06 00:28:04,0,906,11,0.9024390243902439,13,1,0.0
2724,1719992982,58333,450,277,33011,10,1,1,1,1,1,1,1,2013-09-01 21:35:29,0,606,23,0.6155555555555555,13,1,0.0
2725,27327680,305,55,51,89,0,1,1,1,1,1,1,1,2009-03-28 23:55:45,0,2224,0,0.9272727272727272,9,1,0.0
2726,157683018,2916,144,115,2358,2,1,1,1,1,1,1,1,2010-06-20 17:01:18,0,1775,0,0.7986111111111112,9,1,0.0
2727,2349578599,1428,89,66,861,0,1,1,1,1,1,1,1,2014-02-18 06:00:51,0,437,6,0.7415730337078652,10,1,0.0
2728,12623352,485,58,101,1,5,1,1,1,1,1,1,1,2008-01-24 03:04:58,0,2654,134,1.7413793103448276,6,1,0.0
2729,610956863,5711,294,654,773,6,1,1,1,1,1,1,1,2012-06-17 18:57:19,0,1047,51,2.2244897959183674,12,1,0.0
2730,108924595,1042,754,405,43,55,1,1,1,1,1,1,1,2010-01-27 13:39:22,0,1920,157,0.5371352785145889,11,1,0.0
2731,1939977158,313032,378,132,0,10,1,1,1,1,1,1,1,2013-10-06 08:08:48,0,572,0,0.3492063492063492,13,1,0.0
2732,108197365,202416,12802,13173,55350,88,1,1,1,1,1,1,1,2010-01-25 05:47:24,0,1923,155,1.028979846898922,7,1,0.0
2733,276768643,42462,1287,1167,11606,4,1,1,1,1,1,1,1,2011-04-04 03:44:58,0,1488,0,0.9067599067599068,11,1,0.0
2734,3054753656,81,43,54,90,0,1,1,1,1,1,1,1,2015-03-02 06:12:56,0,60,36,1.255813953488372,9,1,0.0
2735,2430765828,1333,125,268,6,9,1,1,1,1,1,1,1,2014-04-06 19:25:25,0,389,15,2.144,14,1,0.0
2736,13126372,11106,612,1518,2676,24,1,1,1,1,1,1,1,2008-02-06 02:12:33,0,2641,129,2.480392156862745,11,1,0.0
2737,484688843,15656,458,414,7795,1,1,1,1,1,1,1,1,2012-02-06 12:32:29,0,1180,15,0.9039301310043668,13,1,0.0
2738,1509307722,4529,947,806,18519,0,1,1,1,1,1,1,1,2013-06-12 07:24:54,0,688,0,0.8511087645195353,12,1,0.0
2739,562035970,617,37,259,1,0,1,1,1,1,1,1,1,2012-04-24 15:44:18,0,1101,0,7.0,12,1,0.0
2740,33894397,1471,289,462,9,1,1,1,1,1,1,1,1,2009-04-21 15:00:02,0,2201,25,1.5986159169550174,9,1,0.0
2741,1373257760,1196,202,199,1134,0,1,1,1,1,1,1,1,2013-04-23 00:34:11,0,739,18,0.9851485148514851,13,1,0.0
2742,2571493866,7085,220,801,2074,4,1,1,1,1,1,1,1,2014-06-16 21:30:21,0,318,0,3.640909090909091,10,1,0.0
2743,68375375,1550,67,88,79,0,1,1,1,1,1,1,1,2009-08-24 12:10:44,0,2076,17,1.3134328358208955,8,1,0.0
2744,34116023,367191,18280,4883,2164,882,1,1,1,1,1,1,1,2009-04-22 02:50:09,0,2200,158,0.26712253829321664,11,1,0.0
2745,460232733,3841,1702,227,333,6,1,1,1,1,1,1,1,2012-01-10 15:48:02,0,1207,90,0.13337250293772032,12,1,0.0
2746,219437657,4321,525,561,2193,3,1,1,1,1,1,1,1,2010-11-24 22:34:10,0,1618,44,1.0685714285714285,12,1,0.0
2747,2397197478,277,27,154,275,2,1,1,1,1,1,1,1,2014-03-19 04:47:03,0,408,26,5.703703703703703,7,1,0.0
2748,727975226,6523,449,94,2781,2,1,1,1,1,1,1,1,2012-07-31 11:12:03,0,1004,15,0.20935412026726058,10,1,0.0
2749,3005062355,727,79,99,439,1,1,1,1,1,1,1,1,2015-01-30 07:23:43,0,91,34,1.2531645569620253,10,1,0.0
2750,2781321025,684,55,110,114,1,1,1,1,1,1,1,1,2014-08-31 01:41:36,0,243,92,2.0,11,1,0.0
2751,282727874,9266,207,262,9514,0,1,1,1,1,1,1,1,2011-04-15 22:02:17,0,1476,88,1.2657004830917875,11,1,0.0
2752,17671779,45063,1096,844,256,32,1,1,1,1,1,1,1,2008-11-27 07:47:10,0,2346,32,0.7700729927007299,11,1,0.0
2753,26061230,13101,1469,1152,8414,78,1,1,1,1,1,1,1,2009-03-23 19:42:28,0,2229,18,0.7842069434989789,9,1,0.0
2754,616973273,29467,937,314,29569,2,1,1,1,1,1,1,1,2012-06-24 11:57:32,0,1041,27,0.33511205976520814,9,1,0.0
2755,17949945,25655,361,983,1768,10,1,1,1,1,1,1,1,2008-12-08 00:07:21,0,2335,154,2.7229916897506925,14,1,0.0
2756,496673471,4916,358,259,10980,4,1,1,1,1,1,1,1,2012-02-19 06:52:24,0,1167,21,0.723463687150838,10,1,0.0
2757,171691600,12196,230,65,123,2,1,1,1,1,1,1,1,2010-07-28 01:16:06,0,1738,127,0.2826086956521739,10,1,0.0
2758,337287569,2648,230,501,86,4,1,1,1,1,1,1,1,2011-07-17 21:44:50,0,1384,159,2.1782608695652175,11,1,0.0
2759,16649872,1599,119,145,272,4,1,1,1,1,1,1,1,2008-10-08 17:04:15,0,2395,154,1.218487394957983,8,1,0.0
2760,611635572,8623,409,290,2686,1,1,1,1,1,1,1,1,2012-06-18 11:53:41,0,1047,65,0.7090464547677262,14,1,0.0
2761,41950305,32544,1570,833,199,22,1,1,1,1,1,1,1,2009-05-23 03:55:09,0,2169,113,0.5305732484076433,14,1,0.0
2762,193181766,40607,440,620,5547,6,1,1,1,1,1,1,1,2010-09-21 07:06:33,0,1683,109,1.4090909090909092,14,1,0.0
2763,2211927324,2340,112,136,7828,0,1,1,1,1,1,1,1,2013-11-24 06:24:50,0,523,9,1.2142857142857142,11,1,0.0
2764,1191506041,20732,628,376,16766,0,1,1,1,1,1,1,1,2013-02-18 00:47:18,0,803,11,0.5987261146496815,9,1,0.0
2765,27292659,15889,741,579,2294,5,1,1,1,1,1,1,1,2009-03-28 20:37:13,0,2224,8,0.7813765182186235,13,1,0.0
2766,270710696,97292,973,897,1239,17,1,1,1,1,1,1,1,2011-03-23 04:29:18,0,1500,78,0.9218910585817061,9,1,0.0
2767,2187658866,10,34,166,3,2,1,1,1,1,1,1,1,2013-11-11 05:12:14,0,536,35,4.882352941176471,11,1,0.0
2768,263842646,3049,175,177,41,1,1,1,1,1,1,1,1,2011-03-10 22:09:47,0,1512,66,1.0114285714285713,8,1,0.0
2769,293953135,2419,160,115,116,1,1,1,1,1,1,1,1,2011-05-06 10:16:29,0,1456,103,0.71875,12,1,0.0
2770,17718315,704,236,445,104,14,1,1,1,1,1,1,1,2008-11-28 21:09:25,0,2344,146,1.8855932203389831,10,1,0.0
2771,127686814,15150,645,508,1409,2,1,1,1,1,1,1,1,2010-03-30 01:48:44,0,1859,34,0.7875968992248062,8,1,0.0
2772,42339113,7936,645,224,3769,0,1,1,1,1,1,1,1,2009-05-25 05:12:24,0,2167,14,0.34728682170542635,11,1,0.0
2773,68079069,2102,318,523,841,1,1,1,1,1,1,1,1,2009-08-23 07:15:03,0,2077,26,1.6446540880503144,8,1,0.0
2774,2613161077,716,218,236,365,0,1,1,1,1,1,1,1,2014-07-09 09:50:24,0,296,50,1.0825688073394495,14,1,0.0
2775,95748016,11560,598,398,12992,3,1,1,1,1,1,1,1,2009-12-09 23:29:36,0,1969,48,0.6655518394648829,12,1,0.0
2776,2732654865,12323,389,164,6449,5,1,1,1,1,1,1,1,2014-08-03 21:16:41,0,270,0,0.42159383033419023,13,1,0.0
2777,1165440415,7152,252,141,1975,0,1,1,1,1,1,1,1,2013-02-10 10:35:09,0,810,0,0.5595238095238095,15,1,0.0
2778,2900215557,703,81,140,396,0,1,1,1,1,1,1,1,2014-12-01 07:40:23,0,151,0,1.728395061728395,7,1,0.0
2779,491673056,4247,339,320,2625,0,1,1,1,1,1,1,1,2012-02-13 23:05:48,0,1172,5,0.943952802359882,13,1,0.0
2780,1352809994,2875,372,279,4307,0,1,1,1,1,1,1,1,2013-04-14 23:12:12,0,747,0,0.75,12,1,0.0
2781,40368888,5825,3842,1926,1424,8,1,1,1,1,1,1,1,2009-05-16 02:18:21,0,2176,117,0.5013014055179594,10,1,0.0
2782,13971722,23274,1484,1307,320,43,1,1,1,1,1,1,1,2008-02-26 00:19:10,0,2621,133,0.8807277628032345,8,1,0.0
2783,115576089,101,196,191,8,9,1,1,1,1,1,1,1,2010-02-19 05:18:03,0,1898,21,0.9744897959183674,12,1,0.0
2784,2909148202,706,773,1996,259,0,1,1,1,1,1,1,1,2014-12-07 12:21:33,0,145,150,2.5821474773609316,11,1,0.0
2785,486172124,67091,414,312,2337,2,1,1,1,1,1,1,1,2012-02-08 01:40:50,0,1178,98,0.7536231884057971,12,1,0.0
2786,276234513,69459,2310,869,34690,25,1,1,1,1,1,1,1,2011-04-03 01:16:55,0,1489,0,0.3761904761904762,12,1,0.0
2787,1683489438,3457,947,777,1842,1,1,1,1,1,1,1,1,2013-08-19 17:23:24,0,619,17,0.8204857444561774,12,1,0.0
2788,119235283,15753,12739,12697,12887,21,1,1,1,1,1,1,1,2010-03-03 02:53:36,0,1886,122,0.996703037915064,13,1,0.0
2789,30966358,2292,128,128,382,0,1,1,1,1,1,1,1,2009-04-13 23:33:43,0,2208,13,1.0,12,1,0.0
2790,134854495,9530,97,194,1985,3,1,1,1,1,1,1,1,2010-04-19 18:53:07,0,1838,51,2.0,8,1,0.0
2791,48008292,213083,1398,1975,29433,59,1,1,1,1,1,1,1,2009-06-17 18:03:54,0,2144,149,1.4127324749642347,11,1,0.0
2792,1894751762,4591,42,24,2646,2,1,1,1,1,1,1,1,2013-09-22 20:59:27,0,585,56,0.5714285714285714,11,1,0.0
2793,6296742,24072,2245,1260,4402,153,1,1,1,1,1,1,1,2007-05-24 23:05:26,0,2898,136,0.5612472160356348,11,1,0.0
2794,153439655,10155,307,395,880,1,1,1,1,1,1,1,1,2010-06-08 17:12:21,0,1787,30,1.286644951140065,9,1,0.0
2795,16142914,74015,917,425,6980,52,1,1,1,1,1,1,1,2008-09-05 14:06:46,0,2428,160,0.46346782988004365,11,1,0.0
2796,137666026,15001,500,220,27839,24,1,1,1,1,1,1,1,2010-04-27 13:32:51,0,1830,157,0.44,6,1,0.0
2797,63830658,2298,81,211,1363,3,1,1,1,1,1,1,1,2009-08-07 23:27:14,0,2093,126,2.6049382716049383,13,1,0.0
2798,2275376744,4869,263,250,1569,1,1,1,1,1,1,1,1,2014-01-04 02:44:19,0,482,6,0.9505703422053232,14,1,0.0
2799,274917389,86,8,43,107,0,1,1,1,1,1,1,1,2011-03-31 10:21:00,0,1492,0,5.375,9,1,0.0
2800,346094809,16430,156,248,748,0,1,1,1,1,1,1,1,2011-07-31 20:26:07,0,1370,57,1.5897435897435896,9,1,0.0
2801,2263565293,217,73,212,180,1,1,1,1,1,1,1,1,2013-12-27 02:08:25,0,490,151,2.904109589041096,14,1,0.0
2802,466187896,8531,477,354,6175,1,1,1,1,1,1,1,1,2012-01-17 05:30:19,0,1201,17,0.7421383647798742,14,1,0.0
2803,27746415,1081,594,1408,171,8,1,1,1,1,1,1,1,2009-03-31 00:24:54,0,2222,156,2.3703703703703702,7,1,0.0
2804,166046142,1321,35,164,122,1,1,1,1,1,1,1,1,2010-07-13 07:21:59,0,1753,39,4.685714285714286,6,1,0.0
2805,16109017,1428,721,774,148,22,1,1,1,1,1,1,1,2008-09-03 07:38:08,0,2431,152,1.073509015256588,14,1,0.0
2806,192370109,15289,154,152,628,3,1,1,1,1,1,1,1,2010-09-19 01:31:10,0,1685,69,0.987012987012987,11,1,0.0
2807,161634919,172402,11781,12621,185467,135,1,1,1,1,1,1,1,2010-07-01 12:25:50,0,1765,137,1.071301247771836,15,1,0.0
2808,1650551064,406,26,44,139,1,1,1,1,1,1,1,1,2013-08-06 17:25:43,0,633,0,1.6923076923076923,13,1,0.0
2809,130862744,3088,113,77,2233,7,1,1,1,1,1,1,1,2010-04-08 17:11:24,0,1849,75,0.6814159292035398,11,1,0.0
2810,381602776,3393,206,207,4510,1,1,1,1,1,1,1,1,2011-09-28 18:24:08,0,1311,36,1.0048543689320388,10,1,0.0
2811,1450717308,54,10,88,1,1,1,1,1,1,1,1,1,2013-05-23 08:52:50,0,708,122,8.8,8,1,0.0
2812,21622362,14829,432,315,7528,1,1,1,1,1,1,1,1,2009-02-23 03:08:56,0,2258,120,0.7291666666666666,14,1,0.0
2813,2329807592,25931,555,365,1600,2,1,1,1,1,1,1,1,2014-02-06 07:03:27,0,449,24,0.6576576576576577,12,1,0.0
2814,82523340,4519,176,229,3720,1,1,1,1,1,1,1,1,2009-10-15 04:53:20,0,2024,37,1.3011363636363635,10,1,0.0
2815,128909018,1447,321,1605,165,3,1,1,1,1,1,1,1,2010-04-02 17:34:25,0,1855,42,5.0,9,1,0.0
2816,1567482860,67,35,155,7,0,1,1,1,1,1,1,1,2013-07-04 08:16:22,0,667,0,4.428571428571429,7,1,0.0
2817,17890482,58627,6584,907,11,424,1,1,1,1,1,1,1,2008-12-05 05:47:43,0,2338,135,0.13775820170109357,7,1,0.0
2818,70142270,12171,436,773,56528,3,1,1,1,1,1,1,1,2009-08-30 17:31:01,0,2070,0,1.7729357798165137,6,1,0.0
2819,806975,28400,8375,503,2497,535,1,1,1,1,1,1,1,2007-03-02 21:00:04,0,2981,157,0.06005970149253732,11,1,0.0
2820,2754428226,8528,312,879,1009,1,1,1,1,1,1,1,1,2014-08-22 11:38:13,0,252,61,2.8173076923076925,5,1,0.0
2821,278866572,9585,326,216,178,2,1,1,1,1,1,1,1,2011-04-08 05:48:24,0,1484,31,0.6625766871165644,11,1,0.0
2822,48587561,2079,429,315,705,0,1,1,1,1,1,1,1,2009-06-19 04:55:40,0,2142,23,0.7342657342657343,7,1,0.0
2823,2213330096,9181,300,459,1789,0,1,1,1,1,1,1,1,2013-11-25 02:28:48,0,522,154,1.53,10,1,0.0
2824,1894144616,4810,94,113,1811,2,1,1,1,1,1,1,1,2013-09-22 17:34:00,0,585,51,1.202127659574468,15,1,0.0
2825,2190783811,145,10,30,116,0,1,1,1,1,1,1,1,2013-11-12 18:56:23,0,534,3,3.0,12,1,0.0
2826,52314977,5124,290,200,109,2,1,1,1,1,1,1,1,2009-06-30 07:28:59,0,2131,158,0.6896551724137931,11,1,0.0
2827,91752355,595,58,103,219,2,1,1,1,1,1,1,1,2009-11-22 09:37:56,0,1986,56,1.7758620689655173,8,1,0.0
2828,17242852,14401,1061,1726,5253,29,1,1,1,1,1,1,1,2008-11-08 02:32:30,0,2365,110,1.6267672007540057,12,1,0.0
2829,358748061,5998,342,340,5834,0,1,1,1,1,1,1,1,2011-08-20 14:45:09,0,1350,124,0.9941520467836257,8,1,0.0
2830,125950650,31284,1270,999,4745,2,1,1,1,1,1,1,1,2010-03-24 12:12:22,0,1864,0,0.7866141732283465,13,1,0.0
2831,710518321,33479,498,304,13415,3,1,1,1,1,1,1,1,2012-07-22 12:59:37,0,1013,80,0.6104417670682731,9,1,0.0
2832,1005131857,16803,2289,2231,2133,3,1,1,1,1,1,1,1,2012-12-12 00:32:03,0,870,73,0.9746614242027086,13,1,0.0
2833,2881579295,672,115,63,9657,2,1,1,1,1,1,1,1,2014-11-17 20:47:24,0,165,0,0.5478260869565217,9,1,0.0
2834,148022818,2496,222,237,79,1,1,1,1,1,1,1,1,2010-05-25 18:51:09,0,1801,70,1.0675675675675675,10,1,0.0
2835,112850038,34600,858,388,32866,4,1,1,1,1,1,1,1,2010-02-09 23:30:53,0,1907,57,0.4522144522144522,11,1,0.0
2836,268381386,438,16,126,22,3,1,1,1,1,1,1,1,2011-03-18 18:13:02,0,1504,66,7.875,7,1,0.0
2837,2568431617,1099,160,242,378,4,1,1,1,1,1,1,1,2014-06-15 07:37:19,0,320,38,1.5125,12,1,0.0
2838,552147716,9565,2850,1777,572,2,1,1,1,1,1,1,1,2012-04-12 22:32:53,0,1113,42,0.6235087719298246,12,1,0.0
2839,62488487,4918,183,514,7683,2,1,1,1,1,1,1,1,2009-08-03 12:53:34,0,2097,15,2.808743169398907,8,1,0.0
2840,107821380,5639,215,251,319,0,1,1,1,1,1,1,1,2010-01-23 22:30:58,0,1924,0,1.1674418604651162,7,1,0.0
2841,2352634238,3357,273,238,2996,0,1,1,1,1,1,1,1,2014-02-20 04:24:39,0,435,11,0.8717948717948718,13,1,0.0
2842,34742971,10043,1819,886,1808,38,1,1,1,1,1,1,1,2009-04-23 23:52:31,0,2198,151,0.48708081363386474,13,1,0.0
2843,67044273,11551,34,0,110,3,1,1,1,1,1,1,1,2009-08-19 18:29:05,0,2081,126,0.0,9,1,0.0
2844,49240687,3187,139,204,1832,2,1,1,1,1,1,1,1,2009-06-21 07:16:20,0,2140,13,1.4676258992805755,14,1,0.0
2845,933709428,8200,268,173,2021,1,1,1,1,1,1,1,1,2012-11-08 06:24:52,0,904,67,0.6455223880597015,12,1,0.0
2846,50684694,551,42,231,227,1,1,1,1,1,1,1,1,2009-06-25 18:01:11,0,2136,7,5.5,8,1,0.0
2847,14980820,95366,114727,1362,1746,2825,1,1,1,1,1,1,1,2008-06-02 17:06:38,0,2523,126,0.011871660550698614,13,1,0.0
2848,956387852,343,23,279,1664,0,1,1,1,1,1,1,1,2012-11-19 00:11:53,0,893,0,12.130434782608695,7,1,0.0
2849,104322119,4715,186,359,2291,1,1,1,1,1,1,1,1,2010-01-13 01:34:10,0,1935,0,1.9301075268817205,8,1,0.0
2850,2265352238,4925,159,106,1737,0,1,1,1,1,1,1,1,2013-12-28 05:33:47,0,489,101,0.6666666666666666,6,1,0.0
2851,84302853,43,14,57,10,1,1,1,1,1,1,1,1,2009-10-22 13:30:58,0,2017,30,4.071428571428571,7,1,0.0
2852,834585751,21182,1540,674,18436,6,1,1,1,1,1,1,1,2012-09-20 04:24:13,0,953,60,0.43766233766233764,7,1,0.0
2853,181896104,9573,786,705,845,6,1,1,1,1,1,1,1,2010-08-23 11:24:07,0,1712,14,0.8969465648854962,10,1,0.0
2854,30429133,8334,349,213,1141,4,1,1,1,1,1,1,1,2009-04-11 12:14:21,0,2211,37,0.6103151862464183,10,1,0.0
2855,2484835231,3338,434,448,978,0,1,1,1,1,1,1,1,2014-05-09 05:23:32,0,357,114,1.032258064516129,11,1,0.0
2856,354010930,168,29,200,47,0,1,1,1,1,1,1,1,2011-08-13 02:28:11,0,1357,0,6.896551724137931,13,1,0.0
2857,49821514,12033,11617,815,862,89,1,1,1,1,1,1,1,2009-06-23 02:15:09,0,2138,140,0.07015580614616511,12,1,0.0
2858,361417698,2434,2498,2468,1136,90,1,1,1,1,1,1,1,2011-08-24 21:13:35,0,1346,144,0.9879903923138511,8,1,0.0
2859,2347555622,10253,2951,2145,1054,26,1,1,1,1,1,1,1,2014-02-17 00:02:21,0,438,66,0.7268722466960352,14,1,0.0
2860,38904230,363,136,921,1185,1,1,1,1,1,1,1,1,2009-05-09 20:46:05,0,2182,49,6.772058823529412,15,1,0.0
2861,321162905,25362,1285,586,1255,10,1,1,1,1,1,1,1,2011-06-21 05:44:23,0,1410,149,0.45603112840466925,11,1,0.0
2862,2885778932,7463,394,170,2423,1,1,1,1,1,1,1,1,2014-11-01 03:58:33,0,181,94,0.43147208121827413,9,1,0.0
2863,850152661,126757,1095,57,24856,6,1,1,1,1,1,1,1,2012-09-28 01:47:28,0,945,94,0.052054794520547946,9,1,0.0
2864,1117124389,1257,145,178,677,0,1,1,1,1,1,1,1,2013-01-24 16:53:55,0,827,88,1.2275862068965517,12,1,0.0
2865,1319382349,53939,2223,69,5203,9,1,1,1,1,1,1,1,2013-04-01 02:38:54,0,761,0,0.0310391363022942,13,1,0.0
2866,219379279,31342,1247,731,23783,1,1,1,1,1,1,1,1,2010-11-24 19:09:26,0,1618,22,0.5862068965517241,9,1,0.0
2867,1418869278,713,399,318,809,0,1,1,1,1,1,1,1,2013-05-10 21:28:44,0,721,18,0.7969924812030075,10,1,0.0
2868,2675560628,66,7,208,109,0,1,1,1,1,1,1,1,2014-07-24 03:53:00,0,281,0,29.714285714285715,10,1,0.0
2869,2307118248,1727,71,70,2138,1,1,1,1,1,1,1,1,2014-01-23 20:32:46,0,462,51,0.9859154929577465,14,1,0.0
2870,378028393,25,28,308,27,0,1,1,1,1,1,1,1,2011-09-22 16:34:56,0,1317,0,11.0,9,1,0.0
2871,287582301,559,79,292,178,0,1,1,1,1,1,1,1,2011-04-25 10:31:09,0,1467,81,3.6962025316455698,12,1,0.0
2872,2975968796,382,83,226,75,1,1,1,1,1,1,1,1,2015-01-12 07:35:17,0,109,35,2.7228915662650603,10,1,0.0
2873,167848621,3647,1829,869,116,98,1,1,1,1,1,1,1,2010-07-17 19:39:09,0,1748,96,0.47512301804264623,11,1,0.0
2874,22600734,21036,416,67,553,8,1,1,1,1,1,1,1,2009-03-03 09:10:28,0,2250,65,0.16105769230769232,11,1,0.0
2875,429647166,1551,129,250,7416,2,1,1,1,1,1,1,1,2011-12-06 07:35:42,0,1243,55,1.937984496124031,8,1,0.0
2876,28414223,16179,215,436,248,4,1,1,1,1,1,1,1,2009-04-02 22:36:04,0,2219,0,2.027906976744186,15,1,0.0
2877,345318456,463,160,221,11441,4,1,1,1,1,1,1,1,2011-07-30 13:43:30,0,1371,97,1.38125,11,1,0.0
2878,398789568,8199,296,285,510,1,1,1,1,1,1,1,1,2011-10-26 17:06:35,0,1283,45,0.9628378378378378,9,1,0.0
2879,157809852,5405,76,103,3171,3,1,1,1,1,1,1,1,2010-06-21 01:45:25,0,1775,35,1.355263157894737,12,1,0.0
2880,1484608740,8147,1867,456,827,24,1,1,1,1,1,1,1,2013-06-05 12:09:15,0,695,141,0.24424209962506696,12,1,0.0
2881,2498346724,2796,409,317,2796,1,1,1,1,1,1,1,1,2014-04-21 01:22:13,0,375,7,0.7750611246943765,11,1,0.0
2882,576821141,11538,1007,527,5371,1,1,1,1,1,1,1,1,2012-05-11 06:04:14,0,1085,58,0.5233366434955313,12,1,0.0
2883,378331017,21417,341,2001,3515,8,1,1,1,1,1,1,1,2011-09-23 03:10:23,0,1316,148,5.868035190615836,12,1,0.0
2884,41171426,552,116,379,621,3,1,1,1,1,1,1,1,2009-05-19 20:10:50,0,2172,15,3.2672413793103448,11,1,0.0
2885,1770131138,27942,1201,897,2404,33,1,1,1,1,1,1,1,2013-09-07 21:41:40,0,600,75,0.7468776019983348,13,1,0.0
2886,2300612154,1154,44,78,224,1,1,1,1,1,1,1,1,2014-01-20 03:13:05,0,466,38,1.7727272727272727,11,1,0.0
2887,258887314,5146,500,477,719,15,1,1,1,1,1,1,1,2011-02-28 19:32:33,0,1522,160,0.954,11,1,0.0
2888,587826392,75903,1183,308,5085,26,1,1,1,1,1,1,1,2012-05-23 01:15:27,0,1073,135,0.2603550295857988,9,1,0.0
2889,2237769752,982,68,265,360,0,1,1,1,1,1,1,1,2013-12-09 15:56:32,0,507,150,3.8970588235294117,12,1,0.0
